Timestamp,Location,Crime Type,Crime Count,Population Density,Police Presence
2022-07-14,Delhi,Assault,11,24434,High
2022-07-14,Delhi,Vandalism,35,11143,Medium
2022-07-14,Bengaluru,Burglary,10,23635,Medium
2022-07-14,Bengaluru,Theft,27,25678,Medium
2022-07-15,Chennai,Burglary,10,8734,High
2022-07-16,Kolkata,Vandalism,49,22213,High
2022-07-16,Mumbai,Fraud,37,6789,Low
2022-07-16,Chennai,Fraud,48,14457,High
2022-07-17,Mumbai,Fraud,5,9065,Medium
2022-07-17,Bengaluru,Vandalism,22,26831,Low
2022-07-17,Bengaluru,Vandalism,35,8591,High
2022-07-17,Kolkata,Burglary,1,18643,Medium
2022-07-17,Delhi,Assault,6,5898,Medium
2022-07-17,Mumbai,Theft,6,9550,Medium
2022-07-18,Delhi,Theft,16,17717,Medium
2022-07-18,Mumbai,Assault,25,5904,High
2022-07-18,Mumbai,Burglary,48,5708,High
2022-07-18,Mumbai,Vandalism,31,22618,Low
2022-07-18,Mumbai,Assault,35,21599,Medium
2022-07-19,Bengaluru,Fraud,7,2522,Medium
2022-07-19,Bengaluru,Theft,48,6257,High
2022-07-19,Kolkata,Burglary,46,16416,Medium
2022-07-19,Mumbai,Fraud,23,8208,Low
2022-07-20,Mumbai,Vandalism,6,5696,Low
2022-07-20,Delhi,Vandalism,27,26110,High
2022-07-20,Chennai,Assault,13,27449,Low
2022-07-21,Kolkata,Theft,24,3550,High
2022-07-22,Bengaluru,Fraud,37,28660,Medium
2022-07-22,Bengaluru,Vandalism,29,27703,Medium
2022-07-22,Mumbai,Vandalism,49,16573,Low
2022-07-22,Kolkata,Burglary,36,13432,High
2022-07-22,Delhi,Burglary,9,16338,Medium
2022-07-22,Mumbai,Vandalism,19,4629,Low
2022-07-23,Delhi,Theft,13,21497,Low
2022-07-23,Bengaluru,Burglary,33,17516,High
2022-07-24,Bengaluru,Vandalism,2,16925,Low
2022-07-24,Delhi,Fraud,36,9441,Low
2022-07-24,Chennai,Assault,8,29278,High
2022-07-24,Chennai,Burglary,29,29904,Medium
2022-07-24,Bengaluru,Burglary,39,16979,Medium
2022-07-24,Mumbai,Assault,30,3944,High
2022-07-24,Chennai,Vandalism,23,21776,Low
2022-07-24,Bengaluru,Burglary,39,5694,Low
2022-07-24,Bengaluru,Burglary,41,26700,Low
2022-07-25,Chennai,Theft,5,13017,Low
2022-07-25,Delhi,Assault,36,21592,Low
2022-07-25,Delhi,Fraud,3,10586,Medium
2022-07-26,Chennai,Theft,40,14165,High
2022-07-26,Delhi,Burglary,12,6870,High
2022-07-26,Mumbai,Assault,45,19007,Low
2022-07-27,Mumbai,Burglary,21,14291,Medium
2022-07-27,Mumbai,Theft,15,22218,High
2022-07-27,Kolkata,Assault,8,7242,Medium
2022-07-27,Chennai,Fraud,8,21271,Medium
2022-07-28,Delhi,Theft,47,3906,Medium
2022-07-28,Delhi,Fraud,44,29057,Low
2022-07-28,Bengaluru,Assault,33,3655,Medium
2022-07-28,Delhi,Assault,17,12041,Medium
2022-07-28,Mumbai,Burglary,39,9662,High
2022-07-28,Mumbai,Fraud,19,12860,High
2022-07-29,Kolkata,Fraud,17,8053,Low
2022-07-29,Kolkata,Fraud,38,20289,Low
2022-07-30,Delhi,Theft,8,20665,Low
2022-07-30,Chennai,Vandalism,29,8847,Low
2022-07-30,Kolkata,Burglary,15,18565,High
2022-07-30,Delhi,Burglary,49,12375,High
2022-07-30,Mumbai,Theft,49,8816,High
2022-07-30,Mumbai,Fraud,23,12279,Low
2022-07-31,Kolkata,Burglary,21,21103,Medium
2022-07-31,Kolkata,Assault,25,23728,High
2022-07-31,Chennai,Fraud,11,1391,Low
2022-07-31,Mumbai,Burglary,35,2355,Medium
2022-07-31,Kolkata,Assault,18,23442,High
2022-07-31,Chennai,Assault,16,17738,Medium
2022-08-01,Chennai,Theft,42,2116,High
2022-08-01,Delhi,Fraud,35,25462,Medium
2022-08-01,Chennai,Assault,43,11555,Low
2022-08-01,Mumbai,Vandalism,31,25795,Medium
2022-08-01,Delhi,Vandalism,16,17820,Medium
2022-08-01,Chennai,Fraud,48,17709,Medium
2022-08-02,Kolkata,Vandalism,46,6311,Low
2022-08-02,Chennai,Assault,23,16197,Medium
2022-08-02,Delhi,Burglary,41,8756,Medium
2022-08-03,Kolkata,Fraud,44,10092,Medium
2022-08-03,Kolkata,Assault,24,22065,Low
2022-08-03,Mumbai,Burglary,11,29291,High
2022-08-03,Delhi,Fraud,42,5715,High
2022-08-03,Chennai,Theft,43,13259,Low
2022-08-04,Delhi,Fraud,23,10891,Low
2022-08-04,Kolkata,Fraud,45,14283,Low
2022-08-04,Delhi,Theft,19,19038,High
2022-08-04,Bengaluru,Assault,4,1360,Low
2022-08-04,Delhi,Theft,36,18386,Medium
2022-08-04,Mumbai,Burglary,36,18553,Medium
2022-08-04,Kolkata,Burglary,40,23680,Medium
2022-08-04,Mumbai,Fraud,15,18778,Medium
2022-08-04,Mumbai,Assault,20,17795,High
2022-08-05,Mumbai,Burglary,47,19761,High
2022-08-05,Chennai,Assault,44,17506,Medium
2022-08-05,Delhi,Burglary,8,13652,High
2022-08-05,Kolkata,Theft,43,24151,Low
2022-08-06,Delhi,Fraud,15,19888,High
2022-08-06,Mumbai,Assault,30,5944,High
2022-08-07,Delhi,Theft,7,29494,Low
2022-08-07,Mumbai,Fraud,32,17909,Medium
2022-08-08,Bengaluru,Vandalism,13,6480,Low
2022-08-08,Chennai,Fraud,3,5090,High
2022-08-08,Chennai,Burglary,44,3355,Medium
2022-08-08,Mumbai,Burglary,31,10912,Medium
2022-08-09,Chennai,Assault,17,25946,Medium
2022-08-09,Mumbai,Vandalism,25,6714,Low
2022-08-09,Delhi,Theft,46,18077,High
2022-08-09,Bengaluru,Fraud,7,29836,High
2022-08-09,Mumbai,Fraud,32,24606,High
2022-08-09,Mumbai,Burglary,11,15959,Medium
2022-08-10,Delhi,Burglary,1,18468,High
2022-08-11,Delhi,Assault,32,19595,Medium
2022-08-11,Mumbai,Fraud,46,6817,High
2022-08-12,Mumbai,Fraud,4,26009,Low
2022-08-12,Chennai,Fraud,26,10735,Medium
2022-08-12,Chennai,Burglary,4,5661,Low
2022-08-12,Chennai,Theft,2,3621,Low
2022-08-12,Chennai,Theft,43,17351,Medium
2022-08-12,Kolkata,Assault,10,20694,Low
2022-08-13,Chennai,Assault,2,23706,Low
2022-08-13,Delhi,Theft,3,20427,High
2022-08-13,Mumbai,Assault,44,26649,High
2022-08-13,Delhi,Fraud,4,24044,High
2022-08-13,Kolkata,Theft,35,29226,High
2022-08-13,Chennai,Burglary,42,3747,Low
2022-08-14,Bengaluru,Burglary,44,5767,Medium
2022-08-14,Bengaluru,Theft,10,21161,Medium
2022-08-14,Kolkata,Theft,15,13612,High
2022-08-14,Kolkata,Vandalism,45,8663,High
2022-08-14,Bengaluru,Assault,35,2208,High
2022-08-14,Kolkata,Burglary,49,18022,High
2022-08-14,Chennai,Fraud,40,3520,Medium
2022-08-15,Bengaluru,Assault,12,16223,Low
2022-08-15,Delhi,Fraud,40,4204,Low
2022-08-15,Kolkata,Burglary,24,2927,High
2022-08-15,Mumbai,Burglary,23,12780,High
2022-08-15,Mumbai,Assault,35,23579,Medium
2022-08-15,Chennai,Assault,30,1814,Low
2022-08-15,Mumbai,Burglary,29,9464,Low
2022-08-16,Chennai,Burglary,30,29514,Medium
2022-08-16,Chennai,Assault,33,1014,Medium
2022-08-16,Mumbai,Fraud,13,16412,High
2022-08-17,Chennai,Vandalism,43,20290,Low
2022-08-17,Bengaluru,Fraud,18,10849,Low
2022-08-17,Bengaluru,Vandalism,24,25117,High
2022-08-18,Mumbai,Theft,38,29763,Low
2022-08-18,Mumbai,Burglary,38,17321,Low
2022-08-19,Kolkata,Assault,8,19108,Medium
2022-08-19,Chennai,Fraud,47,24170,High
2022-08-19,Delhi,Assault,45,10850,Medium
2022-08-19,Delhi,Burglary,3,23252,Low
2022-08-20,Kolkata,Burglary,37,2394,High
2022-08-20,Kolkata,Theft,10,12881,Low
2022-08-20,Chennai,Theft,48,10364,Low
2022-08-20,Kolkata,Assault,40,5317,Low
2022-08-21,Chennai,Theft,4,13497,Low
2022-08-21,Chennai,Assault,40,5576,Medium
2022-08-21,Mumbai,Assault,9,27522,High
2022-08-21,Mumbai,Theft,14,25297,Medium
2022-08-23,Bengaluru,Vandalism,46,23098,High
2022-08-23,Delhi,Assault,6,17757,High
2022-08-24,Chennai,Vandalism,7,8213,Medium
2022-08-25,Kolkata,Burglary,3,6493,Low
2022-08-25,Chennai,Vandalism,29,3598,Medium
2022-08-25,Delhi,Vandalism,39,16048,High
2022-08-26,Kolkata,Vandalism,31,23641,High
2022-08-26,Bengaluru,Burglary,3,14262,High
2022-08-26,Kolkata,Theft,35,18475,High
2022-08-26,Chennai,Theft,7,29609,Medium
2022-08-27,Bengaluru,Theft,27,5642,Low
2022-08-28,Chennai,Burglary,17,18591,Low
2022-08-28,Bengaluru,Theft,3,18677,High
2022-08-28,Bengaluru,Burglary,13,26881,High
2022-08-28,Bengaluru,Vandalism,8,21317,Low
2022-08-29,Bengaluru,Burglary,24,20299,High
2022-08-29,Chennai,Theft,20,25507,Low
2022-08-29,Bengaluru,Assault,22,7664,High
2022-08-30,Delhi,Burglary,40,15745,High
2022-08-30,Bengaluru,Assault,35,9817,High
2022-08-30,Bengaluru,Theft,37,6905,Medium
2022-08-30,Mumbai,Vandalism,42,8509,Medium
2022-08-30,Kolkata,Theft,12,17383,Medium
2022-08-30,Delhi,Burglary,27,15537,Low
2022-08-31,Kolkata,Burglary,47,20518,Medium
2022-08-31,Kolkata,Assault,35,13167,Medium
2022-08-31,Mumbai,Theft,27,14711,Low
2022-08-31,Delhi,Fraud,46,4877,High
2022-08-31,Kolkata,Theft,11,8398,High
2022-08-31,Chennai,Vandalism,35,28216,High
2022-09-01,Mumbai,Fraud,1,19713,High
2022-09-01,Delhi,Vandalism,24,4320,High
2022-09-01,Mumbai,Burglary,4,4974,Medium
2022-09-02,Chennai,Vandalism,4,24365,High
2022-09-02,Chennai,Burglary,25,29517,Low
2022-09-02,Chennai,Fraud,30,24223,Low
2022-09-03,Delhi,Assault,27,21337,Low
2022-09-03,Delhi,Assault,4,1003,Medium
2022-09-03,Delhi,Theft,23,8377,Medium
2022-09-04,Kolkata,Vandalism,13,24565,Medium
2022-09-04,Mumbai,Vandalism,25,28664,Low
2022-09-04,Chennai,Assault,46,1658,Low
2022-09-05,Mumbai,Theft,12,19773,Low
2022-09-06,Kolkata,Vandalism,31,4005,Low
2022-09-06,Kolkata,Theft,38,7174,Low
2022-09-06,Mumbai,Fraud,9,20914,High
2022-09-06,Kolkata,Vandalism,15,23210,Medium
2022-09-07,Delhi,Vandalism,1,25090,High
2022-09-07,Delhi,Assault,47,2982,High
2022-09-07,Chennai,Theft,9,23766,Medium
2022-09-07,Kolkata,Theft,47,13965,High
2022-09-08,Mumbai,Burglary,21,20262,Low
2022-09-08,Mumbai,Theft,16,19069,Low
2022-09-08,Chennai,Vandalism,1,4073,High
2022-09-08,Delhi,Fraud,16,25337,Medium
2022-09-09,Delhi,Vandalism,20,1561,Medium
2022-09-09,Kolkata,Burglary,26,22959,Medium
2022-09-09,Mumbai,Burglary,2,19210,Low
2022-09-09,Delhi,Assault,5,4244,High
2022-09-10,Chennai,Fraud,16,25935,Medium
2022-09-10,Kolkata,Burglary,18,8048,Low
2022-09-10,Delhi,Fraud,29,8399,Low
2022-09-10,Kolkata,Burglary,23,13803,Low
2022-09-10,Kolkata,Theft,19,15287,High
2022-09-11,Delhi,Assault,18,10161,Low
2022-09-11,Bengaluru,Fraud,35,25719,High
2022-09-11,Bengaluru,Vandalism,41,23945,Medium
2022-09-11,Chennai,Theft,10,25402,Medium
2022-09-12,Bengaluru,Burglary,33,17571,High
2022-09-12,Delhi,Burglary,41,22341,Medium
2022-09-12,Mumbai,Burglary,13,13911,Low
2022-09-12,Kolkata,Vandalism,3,26994,Low
2022-09-13,Mumbai,Fraud,25,3838,High
2022-09-14,Mumbai,Vandalism,26,26197,Low
2022-09-14,Mumbai,Vandalism,17,17099,Low
2022-09-14,Mumbai,Fraud,24,14784,Medium
2022-09-14,Bengaluru,Burglary,16,16736,High
2022-09-14,Bengaluru,Burglary,46,1102,High
2022-09-14,Mumbai,Vandalism,14,8608,Low
2022-09-15,Mumbai,Vandalism,42,26409,High
2022-09-15,Delhi,Fraud,7,16860,High
2022-09-15,Delhi,Burglary,38,13102,Medium
2022-09-16,Kolkata,Vandalism,19,26105,High
2022-09-16,Chennai,Fraud,36,13462,High
2022-09-16,Chennai,Vandalism,4,24682,Low
2022-09-16,Delhi,Vandalism,21,25418,Medium
2022-09-16,Mumbai,Assault,36,5574,Low
2022-09-16,Delhi,Assault,38,18946,High
2022-09-16,Mumbai,Vandalism,1,29599,Medium
2022-09-17,Kolkata,Assault,5,18813,High
2022-09-17,Bengaluru,Burglary,16,17029,Low
2022-09-18,Delhi,Vandalism,37,22064,High
2022-09-18,Kolkata,Assault,30,16863,Medium
2022-09-18,Kolkata,Theft,8,28218,Medium
2022-09-19,Mumbai,Burglary,14,4699,Low
2022-09-19,Bengaluru,Vandalism,23,26646,Medium
2022-09-19,Delhi,Burglary,22,23481,Low
2022-09-19,Mumbai,Assault,36,25532,Medium
2022-09-19,Bengaluru,Fraud,31,5043,Medium
2022-09-19,Kolkata,Burglary,49,3777,High
2022-09-20,Delhi,Assault,3,6635,Medium
2022-09-20,Kolkata,Vandalism,49,8709,High
2022-09-20,Chennai,Fraud,48,13402,High
2022-09-20,Chennai,Fraud,49,20844,Medium
2022-09-20,Mumbai,Vandalism,25,20314,Low
2022-09-21,Bengaluru,Burglary,47,17832,Low
2022-09-21,Delhi,Vandalism,45,22741,Medium
2022-09-21,Kolkata,Burglary,2,21484,Low
2022-09-22,Kolkata,Theft,9,23320,High
2022-09-22,Kolkata,Assault,17,22021,High
2022-09-23,Delhi,Burglary,4,13344,Low
2022-09-23,Mumbai,Theft,31,7773,Low
2022-09-23,Bengaluru,Vandalism,23,28182,High
2022-09-24,Chennai,Theft,44,18793,Low
2022-09-24,Kolkata,Fraud,37,6136,Low
2022-09-24,Delhi,Theft,19,6887,High
2022-09-25,Kolkata,Fraud,36,7706,High
2022-09-25,Kolkata,Assault,47,19801,Medium
2022-09-25,Mumbai,Vandalism,31,16446,Medium
2022-09-25,Kolkata,Burglary,1,23366,Medium
2022-09-26,Kolkata,Assault,30,3324,Medium
2022-09-27,Bengaluru,Assault,16,5338,Low
2022-09-27,Chennai,Fraud,44,16605,High
2022-09-27,Bengaluru,Assault,38,8699,Medium
2022-09-27,Mumbai,Assault,26,23307,High
2022-09-28,Mumbai,Burglary,23,17291,Medium
2022-09-29,Delhi,Assault,21,18286,Low
2022-09-29,Chennai,Vandalism,33,29496,Low
2022-09-30,Bengaluru,Vandalism,32,4825,Low
2022-09-30,Mumbai,Assault,42,19594,Medium
2022-09-30,Bengaluru,Theft,27,1855,Low
2022-10-01,Delhi,Assault,35,17653,Low
2022-10-01,Chennai,Theft,6,5703,Medium
2022-10-01,Kolkata,Fraud,15,23669,High
2022-10-02,Delhi,Fraud,31,14859,High
2022-10-03,Kolkata,Burglary,17,27044,Low
2022-10-03,Bengaluru,Fraud,21,15578,Low
2022-10-03,Chennai,Burglary,21,14479,Medium
2022-10-03,Chennai,Assault,9,2027,Medium
2022-10-03,Mumbai,Fraud,4,11667,Medium
2022-10-04,Mumbai,Theft,25,28551,Low
2022-10-04,Delhi,Fraud,42,15800,Medium
2022-10-04,Chennai,Fraud,9,20895,High
2022-10-04,Bengaluru,Fraud,36,19944,High
2022-10-04,Delhi,Vandalism,32,14110,High
2022-10-05,Bengaluru,Vandalism,44,25522,High
2022-10-05,Chennai,Vandalism,15,16787,Low
2022-10-05,Kolkata,Burglary,18,10481,Medium
2022-10-05,Bengaluru,Fraud,26,6999,Medium
2022-10-05,Mumbai,Vandalism,13,14195,Low
2022-10-06,Chennai,Assault,22,26515,Medium
2022-10-06,Mumbai,Theft,47,7209,High
2022-10-06,Bengaluru,Fraud,10,14767,Medium
2022-10-07,Chennai,Assault,13,26634,Medium
2022-10-07,Bengaluru,Assault,49,1759,Low
2022-10-08,Mumbai,Burglary,10,10797,Low
2022-10-08,Chennai,Theft,25,13177,Medium
2022-10-08,Chennai,Theft,42,10450,Low
2022-10-08,Kolkata,Vandalism,14,17959,Medium
2022-10-08,Kolkata,Assault,24,18359,High
2022-10-09,Mumbai,Fraud,43,26653,High
2022-10-09,Bengaluru,Burglary,1,3840,High
2022-10-09,Mumbai,Vandalism,10,13291,High
2022-10-09,Bengaluru,Assault,44,5307,Low
2022-10-09,Kolkata,Assault,22,9951,High
2022-10-10,Delhi,Burglary,48,20680,Medium
2022-10-10,Kolkata,Burglary,28,24735,Medium
2022-10-10,Kolkata,Theft,24,26131,High
2022-10-10,Chennai,Theft,43,27014,High
2022-10-10,Bengaluru,Fraud,33,9460,Medium
2022-10-11,Delhi,Fraud,47,25631,Medium
2022-10-11,Delhi,Vandalism,6,9607,Low
2022-10-11,Delhi,Assault,45,3887,High
2022-10-11,Delhi,Theft,28,14830,High
2022-10-11,Bengaluru,Fraud,1,14136,Medium
2022-10-11,Mumbai,Assault,15,21110,High
2022-10-11,Delhi,Fraud,31,8641,Medium
2022-10-11,Bengaluru,Assault,13,28586,High
2022-10-12,Chennai,Burglary,11,9452,Medium
2022-10-12,Kolkata,Vandalism,26,5746,Medium
2022-10-12,Bengaluru,Vandalism,49,20521,High
2022-10-13,Bengaluru,Burglary,2,9026,High
2022-10-13,Mumbai,Theft,24,8550,Low
2022-10-13,Delhi,Theft,37,7829,Low
2022-10-13,Kolkata,Theft,21,21004,High
2022-10-13,Chennai,Burglary,21,17327,Medium
2022-10-13,Bengaluru,Burglary,4,17494,High
2022-10-14,Chennai,Vandalism,28,11684,Low
2022-10-14,Mumbai,Vandalism,18,17543,Medium
2022-10-14,Mumbai,Theft,29,13857,High
2022-10-15,Delhi,Theft,43,7335,Low
2022-10-16,Chennai,Vandalism,39,5309,High
2022-10-16,Chennai,Fraud,39,10872,Medium
2022-10-16,Mumbai,Vandalism,14,12453,Medium
2022-10-16,Kolkata,Burglary,20,18330,Low
2022-10-16,Kolkata,Fraud,24,14234,Low
2022-10-17,Bengaluru,Fraud,43,13018,Low
2022-10-17,Mumbai,Assault,10,17047,Low
2022-10-17,Kolkata,Burglary,46,24631,High
2022-10-18,Kolkata,Burglary,14,14551,High
2022-10-18,Chennai,Fraud,21,26446,Low
2022-10-18,Mumbai,Theft,21,15102,High
2022-10-18,Kolkata,Burglary,47,12943,High
2022-10-19,Delhi,Vandalism,14,9069,Low
2022-10-19,Chennai,Theft,40,14423,Low
2022-10-20,Delhi,Assault,43,27630,Low
2022-10-20,Mumbai,Fraud,31,4713,High
2022-10-20,Bengaluru,Assault,30,15578,High
2022-10-21,Kolkata,Theft,32,17184,Low
2022-10-21,Chennai,Vandalism,41,9242,Low
2022-10-21,Bengaluru,Assault,49,8039,High
2022-10-21,Chennai,Assault,49,24470,Medium
2022-10-21,Delhi,Burglary,28,2272,High
2022-10-22,Chennai,Burglary,16,14520,High
2022-10-23,Chennai,Vandalism,38,21729,Low
2022-10-23,Chennai,Burglary,23,29770,Medium
2022-10-23,Delhi,Vandalism,1,22892,Medium
2022-10-23,Delhi,Theft,1,21249,Medium
2022-10-24,Delhi,Burglary,17,17518,Medium
2022-10-25,Bengaluru,Theft,14,12728,High
2022-10-25,Delhi,Fraud,29,24054,High
2022-10-25,Chennai,Assault,17,8260,High
2022-10-26,Delhi,Burglary,41,27197,Medium
2022-10-27,Bengaluru,Burglary,39,23355,Low
2022-10-27,Mumbai,Fraud,42,22084,Low
2022-10-27,Kolkata,Burglary,45,20623,Low
2022-10-27,Bengaluru,Vandalism,38,13394,Medium
2022-10-27,Delhi,Theft,19,22230,Low
2022-10-28,Chennai,Vandalism,19,1956,Low
2022-10-28,Bengaluru,Vandalism,5,27148,High
2022-10-28,Mumbai,Vandalism,8,26100,High
2022-10-28,Delhi,Theft,33,25325,Medium
2022-10-28,Kolkata,Burglary,44,11559,Low
2022-10-28,Chennai,Assault,39,13427,Medium
2022-10-29,Kolkata,Fraud,22,21344,Low
2022-10-30,Bengaluru,Assault,27,13770,Low
2022-10-30,Delhi,Fraud,24,15870,Medium
2022-10-30,Chennai,Burglary,41,28743,High
2022-10-30,Bengaluru,Fraud,13,13614,Medium
2022-10-31,Bengaluru,Assault,37,29185,High
2022-11-01,Delhi,Burglary,3,7685,High
2022-11-01,Kolkata,Fraud,10,29078,Low
2022-11-01,Mumbai,Fraud,5,14537,Medium
2022-11-01,Mumbai,Theft,47,18325,Medium
2022-11-01,Bengaluru,Assault,40,26436,High
2022-11-01,Bengaluru,Assault,48,18171,High
2022-11-01,Delhi,Theft,4,23928,Medium
2022-11-01,Kolkata,Theft,37,6499,Low
2022-11-02,Delhi,Fraud,3,12394,Low
2022-11-02,Chennai,Assault,14,7667,High
2022-11-02,Delhi,Fraud,9,24705,Low
2022-11-02,Chennai,Theft,25,8807,Medium
2022-11-02,Mumbai,Assault,27,21008,High
2022-11-02,Kolkata,Vandalism,47,24107,High
2022-11-03,Chennai,Fraud,8,18932,Low
2022-11-03,Mumbai,Vandalism,41,19448,High
2022-11-03,Chennai,Theft,18,16669,Medium
2022-11-04,Kolkata,Theft,39,13620,Low
2022-11-04,Kolkata,Vandalism,47,29672,Low
2022-11-04,Chennai,Vandalism,12,20597,High
2022-11-05,Chennai,Assault,28,10980,Medium
2022-11-05,Chennai,Theft,10,17803,Medium
2022-11-05,Chennai,Burglary,3,14217,High
2022-11-05,Chennai,Assault,2,1424,High
2022-11-06,Mumbai,Theft,15,14613,Medium
2022-11-06,Chennai,Theft,47,19390,High
2022-11-06,Chennai,Assault,26,12317,Medium
2022-11-06,Delhi,Theft,21,15790,High
2022-11-06,Delhi,Fraud,4,2929,Medium
2022-11-06,Chennai,Vandalism,28,3412,Low
2022-11-07,Kolkata,Burglary,11,7091,High
2022-11-08,Kolkata,Vandalism,7,2315,Low
2022-11-08,Chennai,Vandalism,18,27622,Low
2022-11-08,Delhi,Theft,22,17287,Low
2022-11-09,Mumbai,Vandalism,26,17340,Medium
2022-11-09,Mumbai,Fraud,23,16172,Medium
2022-11-09,Kolkata,Fraud,38,27013,Medium
2022-11-09,Bengaluru,Burglary,43,7771,Low
2022-11-09,Chennai,Theft,18,20739,Medium
2022-11-09,Delhi,Theft,19,10688,High
2022-11-10,Chennai,Burglary,9,4133,Medium
2022-11-11,Delhi,Burglary,46,23421,Low
2022-11-11,Chennai,Vandalism,35,5698,Low
2022-11-11,Bengaluru,Vandalism,46,18458,Medium
2022-11-11,Chennai,Theft,7,21990,Low
2022-11-11,Mumbai,Fraud,20,23102,Low
2022-11-12,Delhi,Theft,7,20997,Low
2022-11-12,Mumbai,Theft,32,1867,Low
2022-11-12,Mumbai,Burglary,29,9644,Low
2022-11-14,Delhi,Theft,42,5954,Low
2022-11-14,Delhi,Burglary,39,28296,High
2022-11-14,Delhi,Fraud,47,29789,Low
2022-11-15,Kolkata,Fraud,19,19604,Medium
2022-11-15,Bengaluru,Assault,11,14162,Low
2022-11-15,Delhi,Assault,6,21107,High
2022-11-15,Bengaluru,Assault,6,11719,High
2022-11-16,Mumbai,Vandalism,13,28987,High
2022-11-16,Chennai,Theft,26,28222,High
2022-11-17,Chennai,Theft,5,6702,Low
2022-11-17,Mumbai,Burglary,33,28234,Low
2022-11-17,Mumbai,Burglary,41,6324,Low
2022-11-18,Mumbai,Assault,35,28165,High
2022-11-18,Bengaluru,Assault,12,13326,Medium
2022-11-18,Mumbai,Burglary,24,23601,High
2022-11-19,Bengaluru,Assault,13,6958,Medium
2022-11-19,Kolkata,Burglary,49,2132,High
2022-11-19,Chennai,Assault,25,14861,Medium
2022-11-20,Mumbai,Burglary,13,20390,Low
2022-11-20,Bengaluru,Assault,49,17547,Low
2022-11-22,Chennai,Burglary,34,4514,Low
2022-11-22,Chennai,Assault,44,13578,Medium
2022-11-22,Chennai,Fraud,36,24295,Low
2022-11-22,Delhi,Vandalism,18,20980,Medium
2022-11-24,Kolkata,Fraud,28,24849,High
2022-11-24,Mumbai,Fraud,41,17579,High
2022-11-24,Delhi,Burglary,45,24505,Medium
2022-11-24,Chennai,Theft,36,27094,Low
2022-11-25,Bengaluru,Assault,4,28982,High
2022-11-26,Mumbai,Burglary,18,4867,High
2022-11-26,Mumbai,Vandalism,34,8088,High
2022-11-27,Delhi,Burglary,37,5452,High
2022-11-27,Delhi,Theft,39,23843,Medium
2022-11-28,Bengaluru,Assault,39,17881,Low
2022-11-28,Chennai,Vandalism,16,27091,Medium
2022-11-28,Kolkata,Theft,32,1552,Low
2022-11-28,Delhi,Assault,17,10292,Medium
2022-11-28,Mumbai,Burglary,41,21673,High
2022-11-28,Mumbai,Burglary,44,9418,Low
2022-11-28,Kolkata,Fraud,3,23214,Medium
2022-11-28,Mumbai,Vandalism,5,25584,High
2022-11-28,Mumbai,Vandalism,42,29267,Low
2022-11-28,Chennai,Vandalism,15,12411,Medium
2022-11-29,Delhi,Fraud,22,12071,Low
2022-11-29,Chennai,Burglary,15,12819,High
2022-11-29,Chennai,Vandalism,13,12804,Low
2022-11-29,Delhi,Vandalism,42,11083,Low
2022-11-30,Chennai,Assault,13,27730,High
2022-11-30,Chennai,Vandalism,35,3737,Medium
2022-11-30,Kolkata,Burglary,45,9316,Low
2022-11-30,Chennai,Vandalism,39,3167,High
2022-11-30,Chennai,Vandalism,43,14068,Medium
2022-12-01,Chennai,Burglary,24,5033,Medium
2022-12-01,Kolkata,Burglary,14,29024,Medium
2022-12-02,Kolkata,Vandalism,9,1834,Low
2022-12-02,Mumbai,Fraud,4,2236,Low
2022-12-03,Chennai,Fraud,8,29629,Low
2022-12-03,Delhi,Fraud,30,24867,Low
2022-12-03,Bengaluru,Theft,19,1029,High
2022-12-03,Delhi,Theft,31,25885,High
2022-12-03,Kolkata,Assault,23,11634,Medium
2022-12-04,Bengaluru,Assault,11,18749,Medium
2022-12-04,Bengaluru,Assault,21,20942,Low
2022-12-04,Bengaluru,Vandalism,21,9796,High
2022-12-05,Kolkata,Assault,32,12675,Medium
2022-12-05,Mumbai,Theft,35,1339,Low
2022-12-05,Mumbai,Vandalism,16,24267,Medium
2022-12-05,Delhi,Theft,14,12366,Medium
2022-12-06,Bengaluru,Fraud,8,18331,High
2022-12-06,Kolkata,Fraud,18,10247,Low
2022-12-06,Mumbai,Vandalism,41,4775,Low
2022-12-06,Bengaluru,Vandalism,25,22138,Medium
2022-12-06,Bengaluru,Vandalism,36,29121,High
2022-12-06,Mumbai,Burglary,20,8802,Low
2022-12-07,Kolkata,Burglary,8,24991,Medium
2022-12-07,Mumbai,Burglary,13,19689,Low
2022-12-07,Delhi,Vandalism,18,15312,Medium
2022-12-07,Mumbai,Burglary,42,18673,Low
2022-12-08,Delhi,Assault,38,7212,Medium
2022-12-08,Mumbai,Assault,13,13186,High
2022-12-08,Delhi,Theft,18,18952,High
2022-12-08,Mumbai,Theft,42,7918,High
2022-12-08,Mumbai,Fraud,33,4138,High
2022-12-10,Chennai,Theft,33,10261,High
2022-12-10,Delhi,Burglary,18,14162,High
2022-12-12,Delhi,Vandalism,42,14851,High
2022-12-12,Kolkata,Burglary,44,5226,Medium
2022-12-12,Delhi,Burglary,24,8541,High
2022-12-12,Delhi,Fraud,38,19705,High
2022-12-12,Kolkata,Vandalism,43,19840,Low
2022-12-12,Delhi,Burglary,7,29758,High
2022-12-13,Chennai,Burglary,40,7501,High
2022-12-13,Bengaluru,Assault,46,20216,Medium
2022-12-13,Kolkata,Vandalism,16,15724,High
